user_id,signup_date,device,country,ab_variant
c070f381,2026-02-20 00:00:00,,IN,not_applicable
6af4feec,2026-03-15 00:00:00,Android,FR,treatment
ee1814aa,2026-03-04 00:00:00,iOS,,control
6be2c2f8,2026-02-16 00:00:00,,US,not_applicable
749c01d0,2026-01-01 00:00:00,iOS,US,not_applicable
e3e6ad7f,2026-02-24 00:00:00,iOS,FR,not_applicable
b2c2839b,2026-01-12 00:00:00,iOS,US,not_applicable
6be0e3c4,2026-02-07 00:00:00,iOS,,not_applicable
28ab3fcf,2026-03-26 00:00:00,Android,GB,treatment
0d5015d5,2026-03-03 00:00:00,iOS,,control
363dc0ef,2026-01-04 00:00:00,Web,US,not_applicable
ee9a9c10,2026-01-27 00:00:00,iOS,US,not_applicable
eed60987,2026-01-22 00:00:00,iOS,CA,not_applicable
99326872,2026-03-23 00:00:00,Web,GB,control
27d4f002,2026-01-11 00:00:00,Web,GB,not_applicable
60cd6d11,2026-03-02 00:00:00,Android,DE,treatment
b8968d26,2026-02-09 00:00:00,iOS,US,not_applicable
96869220,2026-02-20 00:00:00,Android,US,not_applicable
a97c1072,2026-03-02 00:00:00,iOS,GB,control
60d3c364,2026-03-26 00:00:00,,GB,control
37636532,2026-03-24 00:00:00,Web,GB,treatment
f02edf7f,2026-01-24 00:00:00,Android,CA,not_applicable
30475ecd,2026-02-17 00:00:00,Web,GB,not_applicable
7dca124f,2026-02-18 00:00:00,Android,CA,not_applicable
71e366a5,2026-02-17 00:00:00,iOS,US,not_applicable
bf3390bf,2026-01-24 00:00:00,iOS,US,not_applicable
bf1d7a97,2026-02-27 00:00:00,Web,US,not_applicable
85fdb346,2026-01-06 00:00:00,iOS,DE,not_applicable
0bbea71a,2026-02-03 00:00:00,iOS,GB,not_applicable
0c167e4d,2026-02-26 00:00:00,iOS,,not_applicable
c3d58a76,2026-03-01 00:00:00,Web,IN,control
5de7a7ec,2026-02-04 00:00:00,iOS,FR,not_applicable
dfb4a30f,2026-03-14 00:00:00,iOS,US,control
fd56d247,2026-03-31 00:00:00,iOS,CA,treatment
26d0361c,2026-01-11 00:00:00,Android,GB,not_applicable
fc97a6af,2026-03-27 00:00:00,iOS,GB,control
247aaf9b,2026-03-11 00:00:00,Android,GB,control
8bdc7e14,2026-03-17 00:00:00,Android,US,control
882f02b9,2026-01-08 00:00:00,Web,CA,not_applicable
56d6957e,2026-02-19 00:00:00,iOS,US,not_applicable
384ba4f2,2026-03-08 00:00:00,Android,FR,control
614b8161,2026-03-10 00:00:00,iOS,US,treatment
387a5812,2026-03-02 00:00:00,Web,DE,treatment
c66b5922,2026-01-31 00:00:00,iOS,GB,not_applicable
93b789e5,2026-03-02 00:00:00,iOS,CA,control
adf61295,2026-02-20 00:00:00,iOS,,not_applicable
df28bbb4,2026-01-05 00:00:00,Android,GB,not_applicable
53ac3ccd,2026-03-06 00:00:00,Android,IN,treatment
a102841a,2026-03-08 00:00:00,Web,GB,treatment
94ca4dd3,2026-03-28 00:00:00,Android,CA,treatment
f63a3e0d,2026-01-19 00:00:00,Android,US,not_applicable
136679d9,2026-01-16 00:00:00,Android,US,not_applicable
3dca9647,2026-02-27 00:00:00,Web,US,not_applicable
06f28ca9,2026-01-23 00:00:00,,GB,not_applicable
d0b4d9bd,2026-01-22 00:00:00,Android,GB,not_applicable
bf8da188,2026-01-28 00:00:00,iOS,US,not_applicable
1c4769c2,2026-01-25 00:00:00,iOS,CA,not_applicable
143b11a8,2026-01-17 00:00:00,iOS,FR,not_applicable
4450a479,2026-01-06 00:00:00,iOS,US,not_applicable
bcd2d816,2026-02-24 00:00:00,iOS,IN,not_applicable
636974de,2026-01-11 00:00:00,Android,GB,not_applicable
aac67f9f,2026-03-29 00:00:00,Android,US,control
5f7b705a,2026-03-22 00:00:00,,DE,control
8cb787aa,2026-03-18 00:00:00,iOS,CA,control
69844bfe,2026-01-09 00:00:00,iOS,,not_applicable
e19c15ed,2026-01-12 00:00:00,iOS,CA,not_applicable
c6a2df21,2026-02-19 00:00:00,iOS,DE,not_applicable
4c51e193,2026-03-13 00:00:00,Android,DE,control
22b66083,2026-02-11 00:00:00,Android,IN,not_applicable
614f5b34,2026-02-05 00:00:00,iOS,US,not_applicable
e0a789dd,2026-03-08 00:00:00,iOS,,control
8831a244,2026-01-02 00:00:00,iOS,DE,not_applicable
235b5429,2026-03-31 00:00:00,Android,US,treatment
9e09af4b,2026-03-08 00:00:00,iOS,US,treatment
2b599a95,2026-01-15 00:00:00,iOS,US,not_applicable
cb8f3f9e,2026-02-23 00:00:00,iOS,IN,not_applicable
250c0a48,2026-01-20 00:00:00,,US,not_applicable
2e3f55da,2026-01-19 00:00:00,iOS,US,not_applicable
ad27fc47,2026-03-14 00:00:00,Android,FR,treatment
40081e67,2026-01-13 00:00:00,iOS,US,not_applicable
ab8d5433,2026-01-14 00:00:00,Android,CA,not_applicable
87726762,2026-03-14 00:00:00,iOS,CA,treatment
9aa86327,2026-02-06 00:00:00,iOS,US,not_applicable
8aa3b25a,2026-03-10 00:00:00,Android,FR,treatment
67fc29d2,2026-02-22 00:00:00,iOS,IN,not_applicable
768239d9,2026-02-03 00:00:00,iOS,FR,not_applicable
09baa6d1,2026-02-19 00:00:00,Android,IN,not_applicable
770370ed,2026-03-25 00:00:00,Web,US,control
15a9c41b,2026-03-19 00:00:00,Web,FR,control
979415a1,2026-01-23 00:00:00,Android,US,not_applicable
1b4c2a47,2026-02-05 00:00:00,Web,IN,not_applicable
0dced577,2026-02-21 00:00:00,iOS,,not_applicable
038330e9,2026-01-19 00:00:00,iOS,US,not_applicable
b0923ee1,2026-03-21 00:00:00,Android,CA,treatment
7e3fb455,2026-03-30 00:00:00,Android,US,control
549bf02c,2026-02-20 00:00:00,,US,not_applicable
3807e37a,2026-02-12 00:00:00,iOS,US,not_applicable
677d13cf,2026-03-30 00:00:00,Android,IN,control
ce171867,2026-03-02 00:00:00,Android,FR,treatment
a5b0c793,2026-02-17 00:00:00,iOS,GB,not_applicable
116b9f33,2026-01-03 00:00:00,Android,GB,not_applicable
0b5e6331,2026-02-13 00:00:00,iOS,DE,not_applicable
6f70971b,2026-02-08 00:00:00,Android,FR,not_applicable
6a0a437f,2026-02-09 00:00:00,Android,US,not_applicable
6606be10,2026-02-05 00:00:00,Android,US,not_applicable
d585c4b9,2026-03-04 00:00:00,Web,CA,treatment
fdf6f5fa,2026-03-29 00:00:00,iOS,,control
b2a2646b,2026-01-30 00:00:00,Android,US,not_applicable
1709dc9a,2026-01-18 00:00:00,Android,US,not_applicable
2a0ce519,2026-02-08 00:00:00,Web,FR,not_applicable
35404586,2026-02-26 00:00:00,,GB,not_applicable
59556397,2026-02-11 00:00:00,Android,FR,not_applicable
c1a81113,2026-02-04 00:00:00,iOS,GB,not_applicable
bdd1beeb,2026-02-23 00:00:00,Android,US,not_applicable
050423a3,2026-03-19 00:00:00,iOS,IN,treatment
43bc8664,2026-01-25 00:00:00,Web,US,not_applicable
69693026,2026-02-26 00:00:00,iOS,US,not_applicable
bd6a6451,2026-01-28 00:00:00,Web,US,not_applicable
53270ed3,2026-02-22 00:00:00,Android,US,not_applicable
78f40a3d,2026-03-04 00:00:00,Android,US,treatment
edde5b90,2026-02-17 00:00:00,Android,US,not_applicable
43f73ca5,2026-01-08 00:00:00,Android,US,not_applicable
265b3fee,2026-03-07 00:00:00,Android,IN,treatment
59f6031f,2026-01-09 00:00:00,iOS,IN,not_applicable
3d3482b8,2026-02-09 00:00:00,Android,US,not_applicable
421452ac,2026-03-06 00:00:00,iOS,US,control
018ed385,2026-03-09 00:00:00,Android,FR,treatment
7bf2e51c,2026-01-04 00:00:00,iOS,GB,not_applicable
f2a75062,2026-01-23 00:00:00,Web,IN,not_applicable
09781553,2026-01-25 00:00:00,Android,,not_applicable
9f28a6fe,2026-01-26 00:00:00,Android,US,not_applicable
ad56b6ce,2026-01-08 00:00:00,Web,GB,not_applicable
bf2959d8,2026-02-01 00:00:00,Android,GB,not_applicable
29c3c2ab,2026-01-05 00:00:00,Web,FR,not_applicable
8e0a6782,2026-02-28 00:00:00,iOS,US,not_applicable
9300f1ac,2026-01-07 00:00:00,Android,CA,not_applicable
6d77f6b5,2026-02-16 00:00:00,iOS,FR,not_applicable
2c516e9e,2026-01-26 00:00:00,Android,US,not_applicable
bb1c482f,2026-02-05 00:00:00,iOS,US,not_applicable
72016522,2026-02-17 00:00:00,Web,US,not_applicable
388a5ca7,2026-03-01 00:00:00,iOS,GB,treatment
9add6681,2026-03-23 00:00:00,iOS,US,treatment
1ff03c0e,2026-03-29 00:00:00,iOS,GB,control
3a63fa74,2026-02-17 00:00:00,Android,US,not_applicable
d515c3a2,2026-03-04 00:00:00,iOS,,treatment
b046f67f,2026-01-23 00:00:00,iOS,US,not_applicable
2659de2c,2026-03-02 00:00:00,iOS,GB,treatment
88a627ff,2026-02-14 00:00:00,Android,US,not_applicable
d4c2170d,2026-02-14 00:00:00,Android,US,not_applicable
b4f04c93,2026-01-21 00:00:00,iOS,FR,not_applicable
86473b3a,2026-02-03 00:00:00,iOS,CA,not_applicable
3395ffc4,2026-03-30 00:00:00,iOS,DE,control
00a36591,2026-01-04 00:00:00,iOS,IN,not_applicable
40f0eb69,2026-02-19 00:00:00,iOS,IN,not_applicable
7818d686,2026-01-07 00:00:00,iOS,DE,not_applicable
f02cd1c3,2026-01-21 00:00:00,iOS,IN,not_applicable
1f4aa577,2026-03-15 00:00:00,iOS,US,treatment
e2e9b7ad,2026-01-28 00:00:00,Android,US,not_applicable
36f04859,2026-01-29 00:00:00,iOS,IN,not_applicable
d12c51bf,2026-03-24 00:00:00,,US,control
e8b3f1b9,2026-01-27 00:00:00,Web,GB,not_applicable
b1de1d82,2026-02-04 00:00:00,iOS,DE,not_applicable
b3ada4e1,2026-03-25 00:00:00,Android,,control
5386ef9d,2026-01-03 00:00:00,iOS,DE,not_applicable
53b056bc,2026-03-29 00:00:00,iOS,US,control
c562f5b0,2026-01-17 00:00:00,iOS,,not_applicable
2cac1bed,2026-03-24 00:00:00,Web,FR,control
fd5c002e,2026-01-02 00:00:00,Android,US,not_applicable
0a14626e,2026-01-29 00:00:00,iOS,US,not_applicable
850a679e,2026-02-02 00:00:00,iOS,FR,not_applicable
fbb36b9d,2026-03-19 00:00:00,Android,US,treatment
004c6a99,2026-02-09 00:00:00,iOS,US,not_applicable
6ba94ecf,2026-03-24 00:00:00,iOS,IN,control
b5778105,2026-02-18 00:00:00,Android,FR,not_applicable
98c2c3c1,2026-02-14 00:00:00,Android,US,not_applicable
57825a20,2026-02-28 00:00:00,iOS,IN,not_applicable
fb9a9806,2026-02-02 00:00:00,Android,US,not_applicable
a1983ca9,2026-01-28 00:00:00,Android,GB,not_applicable
7f000ccf,2026-03-01 00:00:00,Android,IN,control
10d9c4e6,2026-03-08 00:00:00,Android,GB,treatment
620e5f54,2026-02-20 00:00:00,iOS,US,not_applicable
04a50c10,2026-03-16 00:00:00,iOS,US,control
007ec580,2026-03-07 00:00:00,Android,DE,treatment
294c5077,2026-02-17 00:00:00,iOS,FR,not_applicable
55c22ee1,2026-03-13 00:00:00,iOS,US,treatment
a73ded4e,2026-03-19 00:00:00,iOS,US,control
204ddcb8,2026-03-29 00:00:00,iOS,GB,control
08e556c1,2026-01-09 00:00:00,iOS,,not_applicable
7f97d343,2026-02-13 00:00:00,iOS,US,not_applicable
5d48ef4c,2026-02-05 00:00:00,iOS,CA,not_applicable
ef60ef65,2026-03-23 00:00:00,iOS,FR,control
76de4885,2026-02-05 00:00:00,Android,GB,not_applicable
b0897582,2026-02-03 00:00:00,Android,US,not_applicable
47bdab0b,2026-03-25 00:00:00,iOS,US,treatment
3294b45d,2026-03-25 00:00:00,Android,US,control
cb2e5105,2026-01-20 00:00:00,iOS,,not_applicable
6006acce,2026-03-08 00:00:00,iOS,FR,treatment
6907dbf2,2099-12-31 23:59:59,Android,US,not_applicable
9f8f2b5d,2026-03-18 00:00:00,iOS,US,control
21700b5f,2026-02-10 00:00:00,Android,CA,not_applicable
3414290d,2026-03-29 00:00:00,Android,IN,control
82483489,2026-01-04 00:00:00,Android,US,not_applicable
d3d1e763,2026-03-25 00:00:00,iOS,FR,control
b1e1f2c2,2026-02-07 00:00:00,iOS,US,not_applicable
b97b60a2,2026-02-03 00:00:00,Android,GB,not_applicable
4eb21acb,2026-02-23 00:00:00,Web,DE,not_applicable
f32e905e,2026-02-21 00:00:00,iOS,IN,not_applicable
42c5979a,2026-02-19 00:00:00,iOS,US,not_applicable
46684658,2026-01-05 00:00:00,iOS,US,not_applicable
6398cddb,2026-03-16 00:00:00,Android,US,treatment
3bad9636,2026-03-15 00:00:00,iOS,US,treatment
4a67d7a7,2026-02-13 00:00:00,Android,FR,not_applicable
2a4751f2,2026-01-29 00:00:00,iOS,US,not_applicable
bdb8fe0e,2026-03-29 00:00:00,iOS,US,treatment
be664c3b,2026-03-02 00:00:00,Android,DE,treatment
ae5833ba,2026-03-27 00:00:00,iOS,US,control
77e26282,2026-02-08 00:00:00,iOS,CA,not_applicable
30dcf8aa,2026-01-22 00:00:00,iOS,,not_applicable
85d745b8,2026-03-26 00:00:00,Android,US,treatment
6aab1c31,2026-01-24 00:00:00,Android,IN,not_applicable
c16ab306,2026-02-07 00:00:00,Android,US,not_applicable
f3ba051a,2026-01-13 00:00:00,iOS,FR,not_applicable
32dd38fd,2026-03-02 00:00:00,Android,DE,control
50771588,2026-02-03 00:00:00,Web,IN,not_applicable
a5e4589d,2026-03-13 00:00:00,Web,US,treatment
75a6ae07,2026-01-24 00:00:00,Android,DE,not_applicable
7bfe0ecf,2026-03-29 00:00:00,Android,CA,treatment
9fdd0cda,2026-03-25 00:00:00,iOS,FR,control
e7985550,2026-02-15 00:00:00,Android,US,not_applicable
1cd0e66e,2026-01-29 00:00:00,Android,US,not_applicable
99d051b2,2026-02-09 00:00:00,iOS,US,not_applicable
bf389167,2026-02-23 00:00:00,iOS,GB,not_applicable
02949366,2026-02-12 00:00:00,Android,DE,not_applicable
cb4b2e2b,2026-02-17 00:00:00,Web,US,not_applicable
a2b7c6ca,2026-02-03 00:00:00,iOS,IN,not_applicable
e816e991,2026-03-16 00:00:00,iOS,,control
43f3ac0d,2026-01-16 00:00:00,Web,GB,not_applicable
c78a57a6,2026-03-02 00:00:00,,US,control
fde652b7,2026-03-23 00:00:00,iOS,CA,treatment
65cf38ef,2026-03-21 00:00:00,iOS,IN,control
1140469c,2026-01-25 00:00:00,iOS,GB,not_applicable
53d33d5f,2026-03-06 00:00:00,Android,DE,control
a9d3502c,2026-03-29 00:00:00,iOS,US,control
c3d75ea3,2026-02-08 00:00:00,Web,US,not_applicable
324c5e42,2026-02-22 00:00:00,Web,CA,not_applicable
366934e5,2026-01-07 00:00:00,Android,DE,not_applicable
bb7e9665,2026-01-20 00:00:00,iOS,CA,not_applicable
1bf62ea0,2026-01-18 00:00:00,Web,GB,not_applicable
e680d120,2026-01-26 00:00:00,,GB,not_applicable
f5b29698,2026-02-13 00:00:00,iOS,US,not_applicable
46c0170e,2026-02-22 00:00:00,,US,not_applicable
08074a72,2026-03-14 00:00:00,Web,IN,treatment
ffeeb05e,2026-02-28 00:00:00,iOS,US,not_applicable
f9dd3a52,2026-01-19 00:00:00,Android,US,not_applicable
714d0988,2026-02-10 00:00:00,Android,GB,not_applicable
f4d811b7,2026-01-24 00:00:00,Android,FR,not_applicable
0f870dcd,2026-01-11 00:00:00,iOS,GB,not_applicable
55dbde44,2026-03-04 00:00:00,iOS,US,control
891888d8,2026-01-23 00:00:00,Android,FR,not_applicable
8858d60c,2026-02-10 00:00:00,iOS,GB,not_applicable
65657714,2026-03-23 00:00:00,Android,US,control
5b3ffc58,2026-02-27 00:00:00,iOS,IN,not_applicable
fbdbf010,2026-02-05 00:00:00,Android,CA,not_applicable
4b23d517,2026-01-27 00:00:00,Android,US,not_applicable
bdf580c9,2026-01-22 00:00:00,Android,GB,not_applicable
435b9964,2026-03-15 00:00:00,Android,US,treatment
53e198aa,2026-03-04 00:00:00,iOS,US,treatment
afd51e00,2026-01-12 00:00:00,,GB,not_applicable
fe6d398c,2026-01-17 00:00:00,Android,US,not_applicable
92afe694,2026-03-20 00:00:00,iOS,DE,control
bd0214f2,2026-02-24 00:00:00,Android,GB,not_applicable
d9aaff57,2026-02-21 00:00:00,iOS,DE,not_applicable
871d5846,2026-02-24 00:00:00,iOS,US,not_applicable
48eae3fa,2026-03-03 00:00:00,Android,US,control
b0838a72,2026-01-05 00:00:00,iOS,CA,not_applicable
1ea8ae65,2026-03-10 00:00:00,Android,FR,control
6824d2ae,2026-02-17 00:00:00,iOS,US,not_applicable
989fd0b9,2026-01-02 00:00:00,iOS,,not_applicable
a68dedd0,2026-02-11 00:00:00,Android,DE,not_applicable
94277264,2026-03-09 00:00:00,iOS,GB,control
99206217,2026-03-28 00:00:00,iOS,CA,control
b8f1b489,2026-02-01 00:00:00,Web,,not_applicable
5c16d55f,2026-01-29 00:00:00,Android,GB,not_applicable
555748a3,2026-03-30 00:00:00,Web,DE,treatment
5f69370d,2026-02-09 00:00:00,iOS,GB,not_applicable
ac3aa086,2026-01-17 00:00:00,iOS,GB,not_applicable
28ce967a,2026-01-14 00:00:00,Android,CA,not_applicable
c4764fff,2026-02-19 00:00:00,iOS,US,not_applicable
dbf7ced3,2026-03-06 00:00:00,Android,FR,treatment
34be4293,2026-01-22 00:00:00,Android,US,not_applicable
6ad134e9,2026-01-09 00:00:00,Web,IN,not_applicable
1582c989,2026-01-06 00:00:00,iOS,US,not_applicable
398d6052,2026-02-08 00:00:00,Android,FR,not_applicable
26991ad9,2026-02-07 00:00:00,,IN,not_applicable
a22287cf,2026-02-28 00:00:00,Android,GB,not_applicable
1e5b62c2,2026-03-08 00:00:00,iOS,US,treatment
1cadd4a3,2026-02-13 00:00:00,Android,CA,not_applicable
1e5f40be,2026-02-25 00:00:00,Android,DE,not_applicable
3fc518c2,2026-03-29 00:00:00,iOS,CA,treatment
849feac8,2026-02-13 00:00:00,iOS,GB,not_applicable
db97b122,2026-03-04 00:00:00,Android,DE,control
250805d3,2026-01-25 00:00:00,,US,not_applicable
364f869a,2026-01-22 00:00:00,Android,US,not_applicable
3888c87e,2026-02-21 00:00:00,iOS,IN,not_applicable
871099db,2026-01-03 00:00:00,Android,IN,not_applicable
61f78c8c,2026-01-30 00:00:00,iOS,IN,not_applicable
ea58897c,2026-01-29 00:00:00,iOS,IN,not_applicable
cde959cf,2026-01-17 00:00:00,iOS,US,not_applicable
1803ed3c,2026-01-28 00:00:00,Android,IN,not_applicable
8592ffdb,2026-01-03 00:00:00,iOS,US,not_applicable
d9003354,2026-03-17 00:00:00,Web,US,treatment
2bd0dd65,2026-01-16 00:00:00,iOS,GB,not_applicable
cb485320,2026-02-16 00:00:00,iOS,IN,not_applicable
1d38a0d5,2026-03-25 00:00:00,Android,GB,treatment
0dfb9726,2026-02-18 00:00:00,,GB,not_applicable
48f4deed,2026-03-23 00:00:00,iOS,US,control
87d3ab55,2026-03-10 00:00:00,iOS,US,treatment
c1f59ab9,2026-03-18 00:00:00,Web,FR,treatment
6adfac40,2026-03-26 00:00:00,iOS,CA,control
b5a15312,2026-01-03 00:00:00,Android,IN,not_applicable
b356c9ee,2026-01-07 00:00:00,Web,GB,not_applicable
c2180810,2026-03-30 00:00:00,Android,CA,control
ed32a8d3,2026-02-26 00:00:00,Android,US,not_applicable
41dab671,2026-02-18 00:00:00,iOS,GB,not_applicable
459dce3c,2026-01-16 00:00:00,iOS,US,not_applicable
2458ed31,2026-03-12 00:00:00,Android,US,control
3635de81,2026-03-31 00:00:00,Android,GB,control
7c6d47d7,2026-03-30 00:00:00,,GB,treatment
6a908d44,2026-01-02 00:00:00,iOS,CA,not_applicable
5e4b7fb5,2026-02-08 00:00:00,Web,,not_applicable
33fa61c3,2026-02-23 00:00:00,iOS,US,not_applicable
ad0ea922,2026-03-26 00:00:00,Web,US,control
66c9a549,2026-03-08 00:00:00,Android,GB,control
189159d4,2026-03-19 00:00:00,iOS,US,treatment
bda5abc9,2026-02-23 00:00:00,iOS,DE,not_applicable
85194cdd,2026-01-14 00:00:00,Web,US,not_applicable
9cad7643,2026-03-07 00:00:00,Web,US,treatment
19f591d8,2026-01-16 00:00:00,Android,US,not_applicable
2501d939,2026-02-06 00:00:00,Web,FR,not_applicable
7e70c92c,2026-01-15 00:00:00,Android,FR,not_applicable
27f2db74,2026-01-14 00:00:00,Android,,not_applicable
e6dd5acf,2026-03-05 00:00:00,Android,IN,control
3ef81d2e,2026-01-26 00:00:00,Android,US,not_applicable
d4c7fd5a,2026-02-03 00:00:00,Android,US,not_applicable
b494ab71,2026-03-08 00:00:00,Android,GB,treatment
a1694315,2026-02-15 00:00:00,Android,US,not_applicable
c2748744,2026-02-22 00:00:00,iOS,GB,not_applicable
fb19bf2b,2026-02-07 00:00:00,,US,not_applicable
abef6c8c,2026-01-21 00:00:00,iOS,DE,not_applicable
fc59da27,2026-01-06 00:00:00,Android,US,not_applicable
8aef8b13,2026-03-12 00:00:00,iOS,US,control
99fc8e67,2026-01-27 00:00:00,,US,not_applicable
daf53021,2026-03-30 00:00:00,iOS,US,treatment
27eccf43,2026-02-12 00:00:00,iOS,FR,not_applicable
02ea997e,2026-01-31 00:00:00,iOS,US,not_applicable
8f427908,2026-01-01 00:00:00,Android,US,not_applicable
d9cdc208,2026-01-02 00:00:00,iOS,FR,not_applicable
e6fd21d6,2026-03-27 00:00:00,Android,IN,control
dafe991b,2026-01-15 00:00:00,Web,DE,not_applicable
32756bab,2026-03-15 00:00:00,iOS,FR,treatment
c68ca370,2026-01-20 00:00:00,Web,FR,not_applicable
8b0a214e,2026-01-12 00:00:00,Android,US,not_applicable
8056130f,2026-03-07 00:00:00,Web,DE,control
87554444,2026-01-13 00:00:00,,US,not_applicable
b3de5c2e,2026-02-02 00:00:00,iOS,US,not_applicable
6c4a5ebb,2026-03-24 00:00:00,Android,US,control
197f2188,2026-02-07 00:00:00,iOS,,not_applicable
5848de63,2026-02-03 00:00:00,iOS,FR,not_applicable
0a23d031,2026-03-01 00:00:00,iOS,FR,control
1df8da70,2026-01-23 00:00:00,Android,IN,not_applicable
ed8bfc49,2026-01-06 00:00:00,Web,US,not_applicable
deaaf4c4,2026-02-07 00:00:00,iOS,US,not_applicable
60402d3c,2026-02-16 00:00:00,Android,IN,not_applicable
23fbe59f,2026-03-28 00:00:00,Android,CA,control
793aa9f1,2026-01-15 00:00:00,iOS,FR,not_applicable
3a57b1bc,2026-01-13 00:00:00,,US,not_applicable
c4ab7430,2026-01-06 00:00:00,Android,US,not_applicable
49988737,2026-01-02 00:00:00,Android,GB,not_applicable
4f83ed65,2026-01-18 00:00:00,iOS,GB,not_applicable
6e224e2e,2026-03-26 00:00:00,iOS,GB,treatment
9af0a565,2026-02-12 00:00:00,Android,US,not_applicable
55691ed0,2026-02-15 00:00:00,Android,DE,not_applicable
31c4c158,2026-02-26 00:00:00,iOS,US,not_applicable
8c078928,2026-03-21 00:00:00,Android,,control
430b4fd7,2026-01-12 00:00:00,iOS,US,not_applicable
3a01b5cd,2026-02-17 00:00:00,iOS,CA,not_applicable
bac85d56,2026-02-13 00:00:00,iOS,US,not_applicable
dba50644,2026-01-24 00:00:00,Android,CA,not_applicable
a21057c5,2026-01-15 00:00:00,iOS,GB,not_applicable
63a34106,2026-02-21 00:00:00,Android,US,not_applicable
e16ca102,2026-02-21 00:00:00,iOS,IN,not_applicable
8fad92b9,2026-02-28 00:00:00,iOS,DE,not_applicable
d99c4ba5,2026-02-04 00:00:00,Web,US,not_applicable
d57a0470,2026-02-19 00:00:00,iOS,CA,not_applicable
36983885,2026-03-30 00:00:00,Web,IN,treatment
1a2628d7,2026-02-23 00:00:00,Android,US,not_applicable
66e5d059,2026-03-25 00:00:00,Android,GB,treatment
3b3b35d2,2026-01-22 00:00:00,Android,US,not_applicable
1c5b9e6c,2026-01-15 00:00:00,iOS,FR,not_applicable
b6f21771,2026-01-17 00:00:00,Android,US,not_applicable
572c18ef,2026-03-31 00:00:00,iOS,IN,treatment
a07207a4,2026-01-21 00:00:00,Android,US,not_applicable
9ae5048f,2026-01-14 00:00:00,iOS,US,not_applicable
ded7ee48,2026-02-23 00:00:00,Web,CA,not_applicable
2e26c37e,2026-03-17 00:00:00,Android,CA,control
924f770d,2026-03-14 00:00:00,iOS,FR,treatment
c0c9d030,1970-01-01 00:00:00,Android,US,not_applicable
5eff815c,2026-03-20 00:00:00,iOS,GB,control
7c5d0f26,2026-02-15 00:00:00,Web,US,not_applicable
140838c6,2026-03-20 00:00:00,Web,FR,control
5b9263ee,2026-03-29 00:00:00,iOS,US,treatment
455748eb,2026-01-17 00:00:00,iOS,DE,not_applicable
11feca7a,2026-03-03 00:00:00,iOS,US,treatment
08db32a9,2026-01-15 00:00:00,Android,DE,not_applicable
49c71333,2026-02-22 00:00:00,iOS,GB,not_applicable
45ae326e,2026-02-26 00:00:00,Android,GB,not_applicable
36b09cfc,2026-01-06 00:00:00,Web,US,not_applicable
ff45bc5a,2026-01-09 00:00:00,Web,DE,not_applicable
2059aefe,2026-02-03 00:00:00,Android,DE,not_applicable
e0f0f341,2026-03-25 00:00:00,iOS,US,control
a1018327,2026-03-28 00:00:00,Android,GB,treatment
0849bee1,2026-03-15 00:00:00,Android,US,treatment
3c59c9d1,2026-01-29 00:00:00,Web,CA,not_applicable
2a329cab,2026-03-27 00:00:00,iOS,GB,treatment
6c2501dd,2026-03-08 00:00:00,Android,FR,treatment
c3798f1f,2026-03-31 00:00:00,Android,IN,treatment
1af7aaf1,2026-02-25 00:00:00,iOS,GB,not_applicable
e31fd684,2026-03-26 00:00:00,Web,IN,treatment
cb04b5b3,2026-03-03 00:00:00,Android,IN,control
cc19fb9c,2026-03-28 00:00:00,iOS,IN,treatment
535374fe,2026-01-20 00:00:00,iOS,US,not_applicable
176e842c,2026-03-13 00:00:00,iOS,GB,treatment
a84d7a24,1970-01-01 00:00:00,iOS,US,control
459c0f81,2026-03-24 00:00:00,iOS,US,treatment
f3cb7db2,2026-03-06 00:00:00,Android,GB,treatment
26e494fc,2026-03-05 00:00:00,iOS,DE,treatment
36079f9a,2026-01-10 00:00:00,Web,FR,not_applicable
8a90f791,2026-03-04 00:00:00,iOS,DE,control
026c8947,2026-02-12 00:00:00,iOS,US,not_applicable
c72cba09,2026-02-05 00:00:00,iOS,FR,not_applicable
ea388b95,2026-01-07 00:00:00,iOS,US,not_applicable
380a1c72,2026-03-06 00:00:00,iOS,IN,control
25ede6ea,2026-03-24 00:00:00,Android,US,control
ceae14af,2026-01-31 00:00:00,Android,GB,not_applicable
aa7c0707,2026-01-11 00:00:00,Android,US,not_applicable
c4b77cce,2026-02-28 00:00:00,Web,US,not_applicable
4c412ced,2026-02-26 00:00:00,Android,US,not_applicable
948bee31,2026-03-15 00:00:00,iOS,US,control
0d0a1546,2026-03-05 00:00:00,Android,US,control
925206e8,2026-01-16 00:00:00,Android,US,not_applicable
1ee01d37,2026-03-05 00:00:00,Android,FR,treatment
e5710ddc,2026-01-03 00:00:00,Android,DE,not_applicable
a5ce2fe2,2026-01-14 00:00:00,Android,US,not_applicable
0ac3aaf8,2026-02-21 00:00:00,Web,US,not_applicable
53d478c3,2026-02-22 00:00:00,Android,DE,not_applicable
b58a852a,2026-01-05 00:00:00,iOS,US,not_applicable
0c027da1,2026-03-13 00:00:00,Android,FR,treatment
979848ef,2026-01-12 00:00:00,Web,GB,not_applicable
7c9f3adc,2026-03-19 00:00:00,Android,IN,treatment
7dcc704e,2026-03-23 00:00:00,iOS,US,control
0fcadd66,2026-03-07 00:00:00,Android,FR,treatment
098351d3,2026-03-25 00:00:00,Web,GB,treatment
